,Year,Month,Harbor name,Ship count,Weight
1429,2013,09,삼천포,10,"558,107"
1430,2013,09,옥포,9,"49,465"
1431,2013,09,장승포,0,0
1432,2013,09,진해,20,"185,063"
1433,2013,09,통영,22,"15,445"
1434,2013,09,고현,2,"8,634"
1435,2013,09,하동,11,"540,806"
1436,2013,09,울산,685,"13,744,476"
1437,2013,09,제주,28,"2,008,628"
1438,2013,09,서귀포,0,0
1439,2013,09,기타,0,0
1440,2013,10,항만명,"4,876","122,708,762"
1441,2013,10,부산,"1,531","41,030,246"
1442,2013,10,인천,507,"10,599,957"
1443,2013,10,평택.당진,389,"10,422,003"
1444,2013,10,경인항,4,"17,021"
1445,2013,10,동해.묵호,88,"1,041,137"
1446,2013,10,삼척,10,"18,200"
1447,2013,10,속초,22,"202,272"
1448,2013,10,옥계,8,"227,731"
1449,2013,10,호산,0,0
1450,2013,10,대산,161,"3,505,061"
1451,2013,10,보령,7,"376,744"
1452,2013,10,태안,10,"571,533"
1453,2013,10,군산,114,"2,809,193"
1454,2013,10,장항,4,"16,900"
1455,2013,10,목포,74,"2,257,655"
1456,2013,10,완도,2,986
1457,2013,10,여수,154,"4,321,190"
1458,2013,10,광양,681,"21,655,398"
1459,2013,10,포항,219,"3,422,995"
1460,2013,10,마산,97,"1,979,166"
1461,2013,10,삼천포,11,"465,750"
1462,2013,10,옥포,10,"67,970"
1463,2013,10,장승포,0,0
1464,2013,10,진해,17,"135,259"
1465,2013,10,통영,21,"10,213"
1466,2013,10,고현,4,"42,792"
1467,2013,10,하동,10,"609,874"
1468,2013,10,울산,698,"15,373,351"
1469,2013,10,제주,23,"1,528,165"
1470,2013,10,서귀포,0,0
1471,2013,10,기타,0,0
1472,2013,11,항만명,"4,933","124,428,526"
1473,2013,11,부산,"1,548","43,557,945"
1474,2013,11,인천,507,"10,708,210"
1475,2013,11,평택.당진,407,"11,111,673"
1476,2013,11,경인항,7,"29,964"
1477,2013,11,동해.묵호,79,"901,842"
1478,2013,11,삼척,7,"13,054"
1479,2013,11,속초,9,"69,174"
1480,2013,11,옥계,7,"214,408"
1481,2013,11,호산,0,0
1482,2013,11,대산,150,"2,884,481"
1483,2013,11,보령,4,"266,243"
1484,2013,11,태안,9,"514,477"
1485,2013,11,군산,121,"2,822,745"
1486,2013,11,장항,11,"27,435"
1487,2013,11,목포,60,"2,286,998"
1488,2013,11,완도,1,991
1489,2013,11,여수,178,"4,896,786"
1490,2013,11,광양,667,"22,580,700"
1491,2013,11,포항,258,"3,891,323"
1492,2013,11,마산,96,"1,704,059"
1493,2013,11,삼천포,11,"528,619"
1494,2013,11,옥포,9,"33,792"
1495,2013,11,장승포,0,0
1496,2013,11,진해,19,"114,219"
1497,2013,11,통영,17,"6,302"
1498,2013,11,고현,2,"24,646"
1499,2013,11,하동,8,"469,776"
1500,2013,11,울산,728,"14,136,884"
1501,2013,11,제주,13,"631,780"
1502,2013,11,서귀포,0,0
1503,2013,11,기타,0,0
1504,2013,12,항만명,"5,064","124,440,286"
1505,2013,12,부산,"1,570","42,255,463"
1506,2013,12,인천,568,"11,411,325"
1507,2013,12,평택.당진,445,"10,920,447"
1508,2013,12,경인항,8,"27,745"
1509,2013,12,동해.묵호,85,"1,075,325"
1510,2013,12,삼척,12,"22,050"
1511,2013,12,속초,10,"117,752"
1512,2013,12,옥계,8,"162,148"
1513,2013,12,호산,0,0
1514,2013,12,대산,192,"3,970,886"
1515,2013,12,보령,6,"351,961"
1516,2013,12,태안,11,"606,574"
1517,2013,12,군산,116,"2,833,344"
1518,2013,12,장항,5,"12,250"
1519,2013,12,목포,68,"2,255,580"
1520,2013,12,완도,2,986
1521,2013,12,여수,138,"4,001,276"
1522,2013,12,광양,701,"23,362,483"
1523,2013,12,포항,214,"2,793,145"
1524,2013,12,마산,98,"1,844,834"
1525,2013,12,삼천포,11,"493,222"
1526,2013,12,옥포,6,"13,367"
1527,2013,12,장승포,0,0
1528,2013,12,진해,21,"180,249"
1529,2013,12,통영,18,"14,648"
1530,2013,12,고현,3,"28,536"
1531,2013,12,하동,11,"556,518"
1532,2013,12,울산,730,"14,639,069"
1533,2013,12,제주,7,"489,103"
1534,2013,12,서귀포,0,0
1535,2013,12,기타,0,0
1536,2014,01,항만명,"5,072","128,808,234"
1537,2014,01,부산,"1,515","40,974,138"
1538,2014,01,인천,526,"12,237,918"
1539,2014,01,평택.당진,401,"11,696,664"
1540,2014,01,경인항,5,"16,193"
1541,2014,01,동해.묵호,88,"891,351"
1542,2014,01,삼척,10,"18,560"
1543,2014,01,속초,14,"151,698"
1544,2014,01,옥계,8,"196,355"
1545,2014,01,호산,0,0
1546,2014,01,대산,171,"4,123,719"
1547,2014,01,보령,6,"331,414"
1548,2014,01,태안,10,"636,409"
1549,2014,01,군산,130,"2,892,267"
1550,2014,01,장항,1,"1,496"
1551,2014,01,목포,77,"2,106,657"
1552,2014,01,완도,0,0
1553,2014,01,여수,211,"5,824,817"
1554,2014,01,광양,705,"23,807,994"
1555,2014,01,포항,265,"3,767,034"
1556,2014,01,마산,96,"1,750,264"
1557,2014,01,삼천포,10,"413,978"
1558,2014,01,옥포,10,"94,640"
1559,2014,01,장승포,0,0
1560,2014,01,진해,16,"99,191"
1561,2014,01,통영,15,"13,588"
1562,2014,01,고현,3,"11,502"
1563,2014,01,하동,9,"619,037"
1564,2014,01,울산,755,"15,362,756"
1565,2014,01,제주,15,"768,594"
1566,2014,01,서귀포,0,0
1567,2014,01,기타,0,0
1568,2014,02,항만명,"4,411","112,404,325"
1569,2014,02,부산,"1,278","36,246,039"
1570,2014,02,인천,479,"10,275,794"
1571,2014,02,평택.당진,391,"9,981,133"
1572,2014,02,경인항,8,"30,115"
1573,2014,02,동해.묵호,71,"1,016,421"
1574,2014,02,삼척,7,"11,888"
1575,2014,02,속초,12,"119,391"
1576,2014,02,옥계,3,"62,676"
1577,2014,02,호산,0,0
1578,2014,02,대산,141,"3,083,785"
1579,2014,02,보령,6,"316,151"
1580,2014,02,태안,8,"488,599"
1581,2014,02,군산,118,"2,598,525"
1582,2014,02,장항,6,"22,419"
1583,2014,02,목포,66,"2,191,801"
1584,2014,02,완도,0,0
1585,2014,02,여수,171,"4,710,792"
1586,2014,02,광양,639,"21,517,496"
1587,2014,02,포항,199,"3,030,785"
1588,2014,02,마산,94,"1,657,336"
1589,2014,02,삼천포,11,"580,758"
1590,2014,02,옥포,5,"7,350"
1591,2014,02,장승포,0,0
1592,2014,02,진해,14,"102,397"
1593,2014,02,통영,10,"8,428"
1594,2014,02,고현,1,"8,255"
1595,2014,02,하동,8,"523,332"
1596,2014,02,울산,658,"13,267,982"
1597,2014,02,제주,7,"544,677"
1598,2014,02,서귀포,0,0
1599,2014,02,기타,0,0
1600,2014,03,항만명,"5,157","127,259,373"
1601,2014,03,부산,"1,589","42,568,433"
1602,2014,03,인천,515,"10,858,085"
1603,2014,03,평택.당진,448,"11,795,047"
1604,2014,03,경인항,11,"26,830"
1605,2014,03,동해.묵호,80,"977,923"
1606,2014,03,삼척,11,"19,670"
1607,2014,03,속초,12,"135,109"
1608,2014,03,옥계,9,"167,519"
1609,2014,03,호산,0,0
1610,2014,03,대산,165,"3,576,861"
1611,2014,03,보령,6,"356,902"
1612,2014,03,태안,11,"656,577"
1613,2014,03,군산,118,"2,265,304"
1614,2014,03,장항,5,"14,499"
1615,2014,03,목포,64,"1,939,910"
1616,2014,03,완도,0,0
1617,2014,03,여수,150,"4,037,682"
1618,2014,03,광양,746,"24,115,751"
1619,2014,03,포항,264,"4,050,221"
1620,2014,03,마산,118,"2,001,892"
1621,2014,03,삼천포,8,"422,388"
1622,2014,03,옥포,7,"30,511"
1623,2014,03,장승포,0,0
1624,2014,03,진해,17,"172,301"
1625,2014,03,통영,15,"12,302"
1626,2014,03,고현,3,"33,394"
1627,2014,03,하동,6,"344,289"
1628,2014,03,울산,758,"15,035,498"
1629,2014,03,제주,21,"1,644,475"
1630,2014,03,서귀포,0,0
1631,2014,03,기타,0,0
1632,2014,04,항만명,"5,044","125,777,175"
1633,2014,04,부산,"1,580","42,189,943"
1634,2014,04,인천,506,"10,686,059"
1635,2014,04,평택.당진,419,"10,682,538"
1636,2014,04,경인항,8,"16,556"
1637,2014,04,동해.묵호,90,"1,155,286"
1638,2014,04,삼척,7,"15,057"
1639,2014,04,속초,10,"133,280"
1640,2014,04,옥계,4,"119,657"
1641,2014,04,호산,0,0
1642,2014,04,대산,152,"2,647,309"
1643,2014,04,보령,6,"325,172"
1644,2014,04,태안,12,"710,198"
1645,2014,04,군산,119,"2,726,458"
1646,2014,04,장항,17,"55,859"
1647,2014,04,목포,67,"2,122,199"
1648,2014,04,완도,0,0
1649,2014,04,여수,174,"4,432,684"
1650,2014,04,광양,701,"23,276,174"
1651,2014,04,포항,230,"3,955,498"
1652,2014,04,마산,104,"1,859,718"
1653,2014,04,삼천포,10,"398,877"
1654,2014,04,옥포,9,"120,391"
1655,2014,04,장승포,0,0
1656,2014,04,진해,13,"85,088"
1657,2014,04,통영,19,"20,014"
1658,2014,04,고현,8,"74,229"
1659,2014,04,하동,7,"410,602"
1660,2014,04,울산,746,"15,256,940"
1661,2014,04,제주,26,"2,301,389"
1662,2014,04,서귀포,0,0
1663,2014,04,기타,0,0
1664,2014,05,항만명,"5,028","128,808,540"
1665,2014,05,부산,"1,574","43,686,348"
1666,2014,05,인천,532,"10,114,670"
1667,2014,05,평택.당진,405,"10,657,041"
1668,2014,05,경인항,9,"22,710"
1669,2014,05,동해.묵호,79,"994,267"
1670,2014,05,삼척,6,"10,418"
1671,2014,05,속초,13,"135,649"
1672,2014,05,옥계,7,"155,889"
1673,2014,05,호산,0,0
1674,2014,05,대산,159,"3,759,793"
1675,2014,05,보령,7,"421,208"
1676,2014,05,태안,9,"586,401"
1677,2014,05,군산,125,"2,927,320"
1678,2014,05,장항,4,"9,656"
1679,2014,05,목포,67,"2,391,109"
1680,2014,05,완도,2,991
1681,2014,05,여수,165,"4,403,930"
1682,2014,05,광양,697,"23,428,659"
1683,2014,05,포항,219,"3,464,028"
1684,2014,05,마산,119,"2,044,336"
1685,2014,05,삼천포,13,"531,915"
1686,2014,05,옥포,8,"85,155"
1687,2014,05,장승포,0,0
1688,2014,05,진해,19,"98,835"
1689,2014,05,통영,22,"18,133"
1690,2014,05,고현,1,"18,177"
1691,2014,05,하동,9,"502,879"
1692,2014,05,울산,732,"15,990,138"
1693,2014,05,제주,26,"2,348,885"
1694,2014,05,서귀포,0,0
1695,2014,05,기타,0,0
1696,2014,06,항만명,"4,863","125,331,003"
1697,2014,06,부산,"1,565","44,345,093"
1698,2014,06,인천,522,"10,814,265"
1699,2014,06,평택.당진,424,"9,769,344"
1700,2014,06,경인항,7,"31,004"
1701,2014,06,동해.묵호,85,"1,082,475"
1702,2014,06,삼척,8,"16,413"
1703,2014,06,속초,8,"84,420"
1704,2014,06,옥계,6,"100,591"
1705,2014,06,호산,1,"93,769"
1706,2014,06,대산,138,"3,527,198"
1707,2014,06,보령,7,"395,284"
1708,2014,06,태안,10,"499,043"
1709,2014,06,군산,107,"2,368,248"
1710,2014,06,장항,4,"10,303"
1711,2014,06,목포,66,"2,204,638"
1712,2014,06,완도,1,991
1713,2014,06,여수,93,"2,143,526"
1714,2014,06,광양,703,"23,450,579"
1715,2014,06,포항,207,"3,973,172"
1716,2014,06,마산,108,"1,754,718"
1717,2014,06,삼천포,12,"462,183"
1718,2014,06,옥포,9,"45,983"
1719,2014,06,장승포,0,0
1720,2014,06,진해,30,"108,124"
1721,2014,06,통영,16,"7,965"
1722,2014,06,고현,3,"16,323"
1723,2014,06,하동,11,"649,184"
1724,2014,06,울산,677,"13,939,327"
1725,2014,06,제주,35,"3,436,840"
1726,2014,06,서귀포,0,0
1727,2014,06,기타,0,0
1728,2014,07,항만명,"4,956","126,979,307"
1729,2014,07,부산,"1,495","41,045,113"
1730,2014,07,인천,556,"11,988,522"
1731,2014,07,평택.당진,415,"10,275,287"
1732,2014,07,경인항,5,"27,916"
1733,2014,07,동해.묵호,87,"1,170,751"
1734,2014,07,삼척,12,"20,874"
1735,2014,07,속초,1,422
1736,2014,07,옥계,10,"212,902"
1737,2014,07,호산,3,"289,546"
1738,2014,07,대산,161,"3,675,425"
1739,2014,07,보령,6,"308,500"
1740,2014,07,태안,11,"659,415"
1741,2014,07,군산,133,"2,785,334"
1742,2014,07,장항,2,"3,489"
1743,2014,07,목포,72,"2,515,500"
1744,2014,07,완도,2,"1,484"
1745,2014,07,여수,103,"3,167,572"
1746,2014,07,광양,699,"23,944,502"
1747,2014,07,포항,249,"4,065,180"
1748,2014,07,마산,117,"1,914,887"
1749,2014,07,삼천포,8,"462,594"
1750,2014,07,옥포,9,"60,946"
1751,2014,07,장승포,0,0
1752,2014,07,진해,23,"130,196"
1753,2014,07,통영,27,"22,885"
1754,2014,07,고현,5,"56,243"
1755,2014,07,하동,8,"449,106"
1756,2014,07,울산,703,"14,693,484"
1757,2014,07,제주,34,"3,031,232"
1758,2014,07,서귀포,0,0
1759,2014,07,기타,0,0
1760,2014,08,항만명,"4,864","127,251,150"
1761,2014,08,부산,"1,495","41,505,478"
1762,2014,08,인천,552,"12,447,479"
1763,2014,08,평택.당진,431,"10,723,725"
1764,2014,08,경인항,6,"27,891"
1765,2014,08,동해.묵호,79,"1,170,305"
1766,2014,08,삼척,10,"18,061"
1767,2014,08,속초,0,0
1768,2014,08,옥계,7,"165,585"
1769,2014,08,호산,2,"185,732"
1770,2014,08,대산,175,"4,623,354"
1771,2014,08,보령,6,"362,163"
1772,2014,08,태안,7,"417,065"
1773,2014,08,군산,107,"2,940,809"
1774,2014,08,장항,6,"13,493"
1775,2014,08,목포,44,"1,335,157"
1776,2014,08,완도,2,996
1777,2014,08,여수,116,"3,238,658"
1778,2014,08,광양,684,"23,994,254"
1779,2014,08,포항,220,"3,355,130"
1780,2014,08,마산,123,"2,041,838"
1781,2014,08,삼천포,10,"450,859"
1782,2014,08,옥포,4,"20,001"
1783,2014,08,장승포,0,0
1784,2014,08,진해,29,"127,129"
1785,2014,08,통영,23,"11,712"
1786,2014,08,고현,1,"1,193"
1787,2014,08,하동,11,"664,697"
1788,2014,08,울산,673,"13,524,665"
1789,2014,08,제주,41,"3,883,721"
1790,2014,08,서귀포,0,0
1791,2014,08,기타,0,0
1792,2014,09,항만명,"4,811","120,116,087"
1793,2014,09,부산,"1,455","41,145,110"
1794,2014,09,인천,542,"11,398,423"
1795,2014,09,평택.당진,404,"8,918,009"
1796,2014,09,경인항,8,"43,690"
1797,2014,09,동해.묵호,82,"1,034,651"
1798,2014,09,삼척,7,"13,181"
1799,2014,09,속초,5,"2,743"
1800,2014,09,옥계,5,"118,503"
1801,2014,09,호산,2,"213,149"
1802,2014,09,대산,184,"3,611,198"
1803,2014,09,보령,4,"268,379"
1804,2014,09,태안,10,"614,892"
1805,2014,09,군산,114,"2,301,866"
1806,2014,09,장항,6,"20,529"
1807,2014,09,목포,69,"1,827,448"
1808,2014,09,완도,4,"2,871"
1809,2014,09,여수,115,"3,359,325"
1810,2014,09,광양,658,"22,138,143"
1811,2014,09,포항,233,"3,675,820"
1812,2014,09,마산,104,"1,667,288"
1813,2014,09,삼천포,12,"355,044"
1814,2014,09,옥포,9,"56,648"
1815,2014,09,장승포,0,0
1816,2014,09,진해,18,"128,589"
1817,2014,09,통영,21,"14,179"
1818,2014,09,고현,4,"41,099"
1819,2014,09,하동,8,"469,410"
1820,2014,09,울산,693,"13,922,753"
1821,2014,09,제주,35,"2,753,147"
1822,2014,09,서귀포,0,0
1823,2014,09,기타,0,0
1824,2014,10,항만명,"4,812","125,329,529"
1825,2014,10,부산,"1,393","40,434,164"
1826,2014,10,인천,571,"12,157,596"
1827,2014,10,평택.당진,404,"10,542,802"
1828,2014,10,경인항,5,"15,452"
1829,2014,10,동해.묵호,86,"1,123,979"
1830,2014,10,삼척,6,"11,673"
1831,2014,10,속초,4,"2,247"
1832,2014,10,옥계,10,"255,361"
1833,2014,10,호산,3,"309,595"
1834,2014,10,대산,184,"3,891,277"
1835,2014,10,보령,6,"313,735"
1836,2014,10,태안,7,"437,980"
1837,2014,10,군산,103,"2,610,963"
1838,2014,10,장항,5,"17,360"
1839,2014,10,목포,58,"1,931,203"
1840,2014,10,완도,3,"1,285"
1841,2014,10,여수,133,"3,723,334"
1842,2014,10,광양,679,"23,989,012"
1843,2014,10,포항,222,"3,414,592"
1844,2014,10,마산,114,"2,031,136"
1845,2014,10,삼천포,13,"381,124"
1846,2014,10,옥포,8,"36,146"
1847,2014,10,장승포,0,0
1848,2014,10,진해,13,"81,651"
1849,2014,10,통영,31,"18,674"
1850,2014,10,고현,0,0
1851,2014,10,하동,7,"378,130"
1852,2014,10,울산,718,"15,072,534"
1853,2014,10,제주,26,"2,146,524"
1854,2014,10,서귀포,0,0
1855,2014,10,기타,0,0
1856,2014,11,항만명,"4,957","124,459,109"
1857,2014,11,부산,"1,470","40,099,882"
1858,2014,11,인천,559,"12,622,361"
1859,2014,11,평택.당진,400,"10,614,601"
1860,2014,11,경인항,11,"39,771"
1861,2014,11,동해.묵호,99,"1,068,355"
1862,2014,11,삼척,7,"13,359"
1863,2014,11,속초,5,"2,844"
1864,2014,11,옥계,8,"182,800"
1865,2014,11,호산,5,"485,669"
1866,2014,11,대산,185,"3,856,671"
1867,2014,11,보령,5,"270,742"
1868,2014,11,태안,7,"441,769"
1869,2014,11,군산,110,"2,415,435"
1870,2014,11,장항,6,"16,495"
1871,2014,11,목포,70,"2,406,014"
1872,2014,11,완도,2,991
1873,2014,11,여수,165,"4,418,428"
1874,2014,11,광양,698,"23,163,865"
1875,2014,11,포항,240,"3,942,515"
1876,2014,11,마산,115,"1,956,975"
1877,2014,11,삼천포,14,"478,330"
1878,2014,11,옥포,6,"27,354"
1879,2014,11,장승포,0,0
1880,2014,11,진해,19,"148,783"
1881,2014,11,통영,21,"10,191"
1882,2014,11,고현,0,0
1883,2014,11,하동,10,"604,927"
1884,2014,11,울산,703,"14,406,184"
1885,2014,11,제주,17,"763,798"
1886,2014,11,서귀포,0,0
1887,2014,11,기타,0,0
1888,2014,12,항만명,"5,048","130,167,225"
1889,2014,12,부산,"1,562","41,591,032"
1890,2014,12,인천,550,"13,135,430"
1891,2014,12,평택.당진,392,"11,009,797"
1892,2014,12,경인항,7,"30,331"
1893,2014,12,동해.묵호,83,"972,752"
1894,2014,12,삼척,8,"14,867"
1895,2014,12,속초,7,"19,193"
1896,2014,12,옥계,6,"162,133"
1897,2014,12,호산,4,"409,601"
1898,2014,12,대산,207,"4,428,244"
1899,2014,12,보령,7,"379,754"
1900,2014,12,태안,8,"436,901"
1901,2014,12,군산,112,"3,183,933"
1902,2014,12,장항,6,"21,174"
1903,2014,12,목포,65,"1,947,029"
1904,2014,12,완도,1,493
1905,2014,12,여수,180,"5,318,637"
1906,2014,12,광양,735,"24,996,729"
1907,2014,12,포항,187,"3,128,654"
1908,2014,12,마산,107,"1,918,826"
1909,2014,12,삼천포,19,"662,044"
1910,2014,12,옥포,9,"116,638"
1911,2014,12,장승포,0,0
1912,2014,12,진해,22,"161,710"
1913,2014,12,통영,28,"18,156"
1914,2014,12,고현,0,0
1915,2014,12,하동,9,"619,712"
1916,2014,12,울산,713,"14,857,088"
1917,2014,12,제주,14,"626,367"
1918,2014,12,서귀포,0,0
1919,2014,12,기타,0,0
1920,2015,01,항만명,"5,149","135,502,575"
1921,2015,01,부산,"1,570","43,911,716"
1922,2015,01,인천,587,"13,280,451"
1923,2015,01,평택.당진,390,"11,690,088"
1924,2015,01,경인항,11,"43,185"
1925,2015,01,동해.묵호,87,"1,214,721"
1926,2015,01,삼척,8,"20,432"
1927,2015,01,속초,10,"37,749"
1928,2015,01,옥계,6,"162,498"
1929,2015,01,호산,6,"481,991"
1930,2015,01,대산,198,"4,330,057"
1931,2015,01,보령,8,"391,193"
1932,2015,01,태안,9,"476,947"
1933,2015,01,군산,114,"2,869,251"
1934,2015,01,장항,3,"6,439"
1935,2015,01,목포,68,"2,288,739"
1936,2015,01,완도,0,0
1937,2015,01,여수,221,"5,973,025"
1938,2015,01,광양,765,"24,966,078"
1939,2015,01,포항,187,"4,005,625"
1940,2015,01,마산,102,"1,916,186"
1941,2015,01,삼천포,9,"482,210"
1942,2015,01,옥포,8,"158,729"
1943,2015,01,장승포,0,0
1944,2015,01,진해,16,"131,754"
1945,2015,01,통영,17,"13,380"
1946,2015,01,고현,1,"7,659"
1947,2015,01,하동,9,"531,543"
1948,2015,01,울산,727,"15,819,248"
1949,2015,01,제주,12,"291,681"
1950,2015,01,서귀포,0,0
1951,2015,01,기타,0,0
1952,2015,02,항만명,"4,529","116,068,305"
1953,2015,02,부산,"1,419","39,770,788"
1954,2015,02,인천,448,"10,224,345"
1955,2015,02,평택.당진,331,"8,692,599"
1956,2015,02,경인항,5,"21,485"
1957,2015,02,동해.묵호,76,"945,032"
1958,2015,02,삼척,8,"17,212"
1959,2015,02,속초,6,"4,504"
1960,2015,02,옥계,4,"79,382"
1961,2015,02,호산,4,"416,000"
1962,2015,02,대산,167,"3,754,773"
1963,2015,02,보령,5,"324,235"
1964,2015,02,태안,8,"467,865"
1965,2015,02,군산,115,"2,609,253"
1966,2015,02,장항,7,"17,092"
1967,2015,02,목포,51,"1,648,795"
1968,2015,02,완도,0,0
1969,2015,02,여수,142,"4,146,976"
1970,2015,02,광양,668,"21,459,265"
1971,2015,02,포항,209,"3,395,205"
1972,2015,02,마산,97,"1,949,241"
1973,2015,02,삼천포,11,"534,738"
1974,2015,02,옥포,2,"21,205"
1975,2015,02,장승포,0,0
1976,2015,02,진해,16,"110,089"
1977,2015,02,통영,16,"8,299"
1978,2015,02,고현,1,"8,750"
1979,2015,02,하동,10,"609,030"
1980,2015,02,울산,686,"13,957,773"
1981,2015,02,제주,17,"874,374"
1982,2015,02,서귀포,0,0
1983,2015,02,기타,0,0
1984,2015,03,항만명,"5,185","132,675,797"
1985,2015,03,부산,"1,631","45,182,346"
1986,2015,03,인천,588,"12,903,669"
1987,2015,03,평택.당진,390,"10,540,497"
1988,2015,03,경인항,10,"36,067"
1989,2015,03,동해.묵호,83,"872,750"
1990,2015,03,삼척,10,"23,930"
1991,2015,03,속초,9,"3,907"
1992,2015,03,옥계,4,"116,112"
1993,2015,03,호산,4,"389,720"
1994,2015,03,대산,171,"4,252,554"
1995,2015,03,보령,4,"242,778"
1996,2015,03,태안,9,"557,202"
1997,2015,03,군산,129,"3,058,852"
1998,2015,03,장항,11,"38,106"
1999,2015,03,목포,61,"1,635,676"
2000,2015,03,완도,0,0
2001,2015,03,여수,148,"4,171,154"
2002,2015,03,광양,778,"25,124,635"
2003,2015,03,포항,213,"3,944,556"
2004,2015,03,마산,133,"2,157,707"
2005,2015,03,삼천포,7,"319,792"
2006,2015,03,옥포,8,"28,352"
2007,2015,03,장승포,0,0
2008,2015,03,진해,19,"147,936"
2009,2015,03,통영,19,"16,991"
2010,2015,03,고현,4,"24,011"
2011,2015,03,하동,7,"410,829"
2012,2015,03,울산,716,"15,258,334"
2013,2015,03,제주,19,"1,217,334"
2014,2015,03,서귀포,0,0
2015,2015,03,기타,0,0
2016,2015,04,항만명,"5,070","133,481,533"
2017,2015,04,부산,"1,650","46,707,589"
2018,2015,04,인천,569,"12,275,218"
2019,2015,04,평택.당진,378,"10,659,023"
2020,2015,04,경인항,12,"43,351"
2021,2015,04,동해.묵호,84,"1,058,235"
2022,2015,04,삼척,5,"14,551"
2023,2015,04,속초,14,"8,176"
2024,2015,04,옥계,5,"129,171"
2025,2015,04,호산,3,"310,678"
2026,2015,04,대산,173,"3,780,892"
2027,2015,04,보령,3,"193,457"
2028,2015,04,태안,11,"602,200"
2029,2015,04,군산,108,"2,774,442"
2030,2015,04,장항,6,"17,357"
2031,2015,04,목포,67,"2,317,575"
2032,2015,04,완도,0,0
2033,2015,04,여수,163,"4,349,030"
2034,2015,04,광양,739,"24,151,754"
2035,2015,04,포항,194,"3,808,487"
2036,2015,04,마산,118,"2,296,740"
2037,2015,04,삼천포,9,"510,879"
2038,2015,04,옥포,5,"33,840"
2039,2015,04,장승포,0,0
2040,2015,04,진해,20,"132,248"
2041,2015,04,통영,18,"12,544"
2042,2015,04,고현,2,"67,685"
2043,2015,04,하동,8,"435,213"
2044,2015,04,울산,672,"14,613,818"
2045,2015,04,제주,33,"2,176,884"
2046,2015,04,서귀포,1,496
2047,2015,04,기타,0,0
2048,2015,05,항만명,"5,380","140,353,444"
2049,2015,05,부산,"1,670","47,897,204"
2050,2015,05,인천,634,"13,842,948"
2051,2015,05,평택.당진,396,"10,183,319"
2052,2015,05,경인항,9,"40,730"
2053,2015,05,동해.묵호,91,"1,149,986"
2054,2015,05,삼척,5,"14,069"
2055,2015,05,속초,12,"9,475"
2056,2015,05,옥계,5,"136,466"
2057,2015,05,호산,3,"298,986"
2058,2015,05,대산,188,"3,731,527"
2059,2015,05,보령,4,"180,338"
2060,2015,05,태안,11,"638,025"
2061,2015,05,군산,139,"3,510,253"
2062,2015,05,장항,7,"25,121"
2063,2015,05,목포,69,"2,224,863"
2064,2015,05,완도,5,"2,941"
2065,2015,05,여수,167,"4,823,727"
2066,2015,05,광양,783,"26,046,206"
2067,2015,05,포항,215,"3,585,633"
2068,2015,05,마산,135,"2,478,305"
2069,2015,05,삼천포,12,"469,822"
2070,2015,05,옥포,5,"46,539"
2071,2015,05,장승포,0,0
2072,2015,05,진해,19,"217,404"
2073,2015,05,통영,18,"17,577"
2074,2015,05,고현,2,"20,395"
2075,2015,05,하동,12,"650,702"
2076,2015,05,울산,738,"15,980,646"
2077,2015,05,제주,23,"2,125,203"
2078,2015,05,서귀포,3,"5,034"
2079,2015,05,기타,0,0
2080,2015,06,항만명,"5,092","133,229,019"
2081,2015,06,부산,"1,539","46,100,602"
2082,2015,06,인천,600,"12,966,061"
2083,2015,06,평택.당진,400,"9,393,787"
2084,2015,06,경인항,10,"47,265"
2085,2015,06,동해.묵호,73,"995,739"
2086,2015,06,삼척,6,"15,970"
2087,2015,06,속초,11,"23,418"
2088,2015,06,옥계,5,"130,878"
2089,2015,06,호산,3,"286,676"
2090,2015,06,대산,205,"4,738,393"
2091,2015,06,보령,6,"322,334"
2092,2015,06,태안,10,"505,621"
2093,2015,06,군산,124,"2,648,106"
2094,2015,06,장항,8,"23,712"
2095,2015,06,목포,67,"2,111,296"
2096,2015,06,완도,1,493
2097,2015,06,여수,135,"3,522,591"
2098,2015,06,광양,767,"24,785,319"
2099,2015,06,포항,226,"3,365,654"
2100,2015,06,마산,118,"2,299,075"
2101,2015,06,삼천포,10,"568,248"
2102,2015,06,옥포,4,"31,532"
2103,2015,06,장승포,0,0
2104,2015,06,진해,17,"135,289"
2105,2015,06,통영,18,"13,416"
2106,2015,06,고현,3,"36,967"
2107,2015,06,하동,11,"671,952"
2108,2015,06,울산,680,"14,491,482"
2109,2015,06,제주,35,"2,997,143"
2110,2015,06,서귀포,0,0
2111,2015,06,기타,0,0
2112,2015,07,항만명,"5,205","137,360,332"
2113,2015,07,부산,"1,571","47,405,433"
2114,2015,07,인천,630,"12,345,077"
2115,2015,07,평택.당진,404,"10,413,330"
2116,2015,07,경인항,10,"48,700"
2117,2015,07,동해.묵호,90,"1,100,587"
2118,2015,07,삼척,8,"21,598"
2119,2015,07,속초,5,"3,307"
2120,2015,07,옥계,6,"160,485"
2121,2015,07,호산,1,"97,529"
2122,2015,07,대산,227,"4,753,667"
2123,2015,07,보령,8,"418,901"
2124,2015,07,태안,12,"740,368"
2125,2015,07,군산,124,"3,422,442"
2126,2015,07,장항,2,"4,457"
2127,2015,07,목포,69,"2,113,616"
2128,2015,07,완도,1,493
2129,2015,07,여수,137,"4,234,875"
